Transaction_ID,Date,Customer_Name,Product,Total_Item,Total_Cost,Payment_Method,City,Store_Type,Discount_,Customer_Category,Season,Promotion
100001741,17-05-2023 07:27,Customer_97,"['Sugar', 'Toothpaste', 'Milk', 'Rice', 'Vegetables', 'Cold Drink', 'Fruits', 'Tea', 'Oil']",9,1386.44,UPI,Pune,Convenience Store,FALSE,Student,Spring,BOGO (Buy One Get One)
100001742,06-02-2023 22:27,Customer_159,"['Rice', 'Detergent', 'Cold Drink', 'Snacks', 'Tea', 'Oil', 'Eggs', 'Chocolate']",8,1392.03,Mobile Payment,Pune,Pharmacy,FALSE,Professional,Rainy,None
100001743,11-08-2022 10:40,Customer_254,"['Oil', 'Bread', 'Fruits', 'Sugar']",4,685.42,UPI,Pune,Convenience Store,FALSE,Businessperson,Rainy,Festive Offer
100001744,26-01-2020 01:25,Customer_403,"['Detergent', 'Coffee', 'Oil', 'Butter']",4,700.6,Cash,Delhi,Supermarket,TRUE,Professional,Summer,10% OFF
100001745,08-07-2020 09:03,Customer_174,"['Chocolate', 'Spices', 'Sugar', 'Toothpaste', 'Coffee', 'Oil']",6,791.33,Credit Card,Hyderabad,Supermarket,TRUE,Businessperson,Winter,None
100001746,27-03-2021 16:36,Customer_80,"['Spices', 'Vegetables', 'Butter']",3,303.21,Cash,Chennai,Department Store,TRUE,Professional,Rainy,None
100001747,27-06-2020 22:59,Customer_342,"['Spices', 'Shampoo', 'Butter', 'Snacks', 'Rice']",5,763.36,Mobile Payment,Jaipur,Grocery Store,TRUE,Homemaker,Spring,Festive Offer
100001748,26-07-2022 23:27,Customer_320,['Milk'],1,285.76,UPI,Jaipur,Department Store,FALSE,Homemaker,Spring,Festive Offer
100001749,14-03-2022 12:52,Customer_312,"['Vegetables', 'Detergent', 'Tea', 'Rice', 'Cold Drink']",5,576.6,Mobile Payment,Jaipur,Pharmacy,FALSE,Professional,Rainy,Festive Offer
100001750,04-12-2020 19:29,Customer_245,"['Shampoo', 'Biscuits', 'Butter']",3,397.31,UPI,Bengaluru,Grocery Store,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
100001751,27-08-2022 01:52,Customer_373,"['Coffee', 'Soap', 'Toothpaste', 'Detergent', 'Snacks']",5,923.76,Credit Card,Delhi,Pharmacy,FALSE,Student,Winter,Festive Offer
100001752,16-11-2024 17:31,Customer_203,"['Fruits', 'Vegetables', 'Shampoo']",3,667.81,UPI,Surat,Department Store,FALSE,Homemaker,Rainy,None
100001753,24-03-2024 08:23,Customer_349,"['Sugar', 'Bread', 'Fruits', 'Tea', 'Oil', 'Toothpaste', 'Shampoo', 'Milk', 'Eggs', 'Chocolate']",10,1013.77,Cash,Chennai,Grocery Store,FALSE,Student,Summer,BOGO (Buy One Get One)
100001754,08-10-2022 16:51,Customer_309,"['Biscuits', 'Vegetables', 'Rice', 'Bread']",4,797.57,Mobile Payment,Ahmedabad,Department Store,TRUE,Homemaker,Summer,None
100001755,13-01-2020 21:24,Customer_79,"['Spices', 'Eggs', 'Sugar', 'Butter']",4,681.7,Cash,Delhi,Pharmacy,TRUE,Professional,Winter,BOGO (Buy One Get One)
100001756,20-09-2022 01:33,Customer_94,"['Eggs', 'Vegetables', 'Tea', 'Chocolate']",4,489.98,Mobile Payment,Hyderabad,Supermarket,FALSE,Businessperson,Rainy,Festive Offer
100001757,24-03-2023 23:48,Customer_353,['Rice'],1,212.76,Mobile Payment,Surat,Supermarket,FALSE,Businessperson,Rainy,BOGO (Buy One Get One)
100001758,08-08-2024 05:56,Customer_481,"['Cold Drink', 'Fruits', 'Detergent', 'Snacks', 'Toothpaste']",5,948.85,Credit Card,Chennai,Grocery Store,FALSE,Businessperson,Winter,None
100001759,10-08-2022 21:22,Customer_30,"['Coffee', 'Rice', 'Butter', 'Chocolate', 'Vegetables', 'Snacks', 'Bread', 'Spices', 'Fruits']",9,1540.64,Mobile Payment,Bengaluru,Department Store,TRUE,Student,Spring,None
100001760,21-02-2020 12:47,Customer_441,"['Toothpaste', 'Soap', 'Snacks', 'Bread', 'Detergent', 'Fruits', 'Oil', 'Sugar', 'Spices', 'Coffee']",10,1101.03,Credit Card,Bengaluru,Convenience Store,TRUE,Professional,Spring,Festive Offer
100001761,23-10-2023 00:54,Customer_52,"['Shampoo', 'Coffee']",2,199.36,UPI,Kolkata,Convenience Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
100001762,17-10-2021 03:16,Customer_171,"['Fruits', 'Shampoo', 'Snacks', 'Soap']",4,287.38,Credit Card,Delhi,Grocery Store,FALSE,Professional,Winter,10% OFF
100001763,11-10-2023 00:24,Customer_185,"['Bread', 'Fruits', 'Snacks', 'Biscuits']",4,517.37,Mobile Payment,Jaipur,Pharmacy,FALSE,Professional,Rainy,Festive Offer
100001764,29-09-2022 15:14,Customer_32,"['Chocolate', 'Fruits', 'Snacks', 'Tea']",4,688.79,Cash,Mumbai,Grocery Store,FALSE,Homemaker,Rainy,None
100001765,26-11-2021 17:24,Customer_119,"['Oil', 'Rice', 'Bread', 'Chocolate', 'Soap', 'Detergent']",6,1018.77,Mobile Payment,Delhi,Convenience Store,TRUE,Professional,Winter,10% OFF
100001766,09-08-2020 03:04,Customer_385,"['Bread', 'Toothpaste', 'Snacks']",3,544.14,Mobile Payment,Delhi,Convenience Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
100001767,12-09-2021 01:24,Customer_206,"['Bread', 'Biscuits', 'Chocolate', 'Snacks', 'Vegetables', 'Shampoo']",6,665.57,UPI,Surat,Grocery Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
100001768,27-05-2024 08:41,Customer_425,['Coffee'],1,224.1,Mobile Payment,Chennai,Pharmacy,TRUE,Professional,Winter,None
100001769,11-09-2020 03:24,Customer_386,"['Oil', 'Tea', 'Chocolate', 'Shampoo', 'Coffee']",5,784.24,UPI,Mumbai,Supermarket,FALSE,Student,Summer,None
100001770,10-07-2022 14:24,Customer_157,"['Bread', 'Chocolate', 'Coffee', 'Milk', 'Butter', 'Vegetables']",6,537.45,UPI,Jaipur,Department Store,FALSE,Businessperson,Summer,10% OFF
100001771,31-10-2024 06:28,Customer_374,"['Milk', 'Sugar', 'Soap']",3,497.44,Cash,Pune,Convenience Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
100001772,22-06-2023 20:44,Customer_449,"['Toothpaste', 'Oil', 'Chocolate', 'Rice']",4,593.94,Cash,Surat,Convenience Store,FALSE,Businessperson,Summer,10% OFF
100001773,17-04-2024 13:06,Customer_147,"['Cold Drink', 'Snacks', 'Butter', 'Coffee', 'Detergent', 'Biscuits', 'Spices', 'Eggs', 'Soap']",9,1204.8,Cash,Bengaluru,Grocery Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
100001774,20-10-2024 10:38,Customer_459,['Shampoo'],1,192.92,Mobile Payment,Delhi,Grocery Store,FALSE,Professional,Summer,10% OFF
100001775,15-05-2024 02:01,Customer_60,"['Butter', 'Bread', 'Sugar', 'Shampoo', 'Toothpaste']",5,825.96,UPI,Bengaluru,Convenience Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
100001776,16-01-2022 15:40,Customer_17,"['Snacks', 'Biscuits', 'Sugar', 'Vegetables', 'Eggs']",5,1106.23,Cash,Delhi,Supermarket,TRUE,Businessperson,Rainy,10% OFF
100001777,26-12-2024 19:39,Customer_136,"['Spices', 'Oil', 'Chocolate', 'Cold Drink', 'Soap']",5,716.65,Credit Card,Ahmedabad,Department Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
100001778,02-07-2023 03:47,Customer_63,"['Snacks', 'Chocolate', 'Soap', 'Biscuits', 'Shampoo', 'Butter', 'Bread']",7,1081.79,UPI,Pune,Convenience Store,TRUE,Homemaker,Summer,None
100001779,05-05-2020 15:51,Customer_162,"['Snacks', 'Sugar']",2,493.42,Cash,Chennai,Grocery Store,TRUE,Professional,Winter,10% OFF
100001780,11-08-2022 19:02,Customer_88,"['Oil', 'Toothpaste', 'Bread', 'Rice', 'Vegetables']",5,785.91,UPI,Bengaluru,Pharmacy,TRUE,Student,Winter,10% OFF
100001781,18-07-2023 14:11,Customer_7,"['Tea', 'Spices', 'Shampoo', 'Eggs', 'Rice', 'Toothpaste', 'Vegetables']",7,1057.1,Mobile Payment,Jaipur,Grocery Store,TRUE,Businessperson,Rainy,None
100001782,19-05-2022 02:38,Customer_435,"['Coffee', 'Bread', 'Sugar', 'Rice', 'Eggs']",5,395.84,UPI,Mumbai,Supermarket,FALSE,Student,Summer,Festive Offer
100001783,04-12-2020 19:02,Customer_476,"['Vegetables', 'Tea', 'Fruits', 'Detergent', 'Butter', 'Milk', 'Bread', 'Rice', 'Snacks', 'Toothpaste']",10,1382.64,UPI,Jaipur,Pharmacy,TRUE,Student,Winter,None
100001784,08-08-2021 02:53,Customer_143,"['Butter', 'Snacks', 'Shampoo', 'Rice', 'Chocolate']",5,838.56,Mobile Payment,Pune,Convenience Store,FALSE,Professional,Rainy,10% OFF
100001785,24-07-2022 11:02,Customer_338,"['Tea', 'Toothpaste', 'Chocolate', 'Fruits', 'Soap', 'Cold Drink', 'Eggs', 'Rice']",8,1364.99,UPI,Mumbai,Grocery Store,FALSE,Student,Winter,10% OFF
100001786,16-04-2023 07:27,Customer_310,"['Vegetables', 'Eggs', 'Oil', 'Rice', 'Snacks']",5,720.58,UPI,Mumbai,Department Store,FALSE,Businessperson,Spring,Festive Offer
100001787,07-01-2024 00:30,Customer_438,"['Tea', 'Toothpaste', 'Sugar', 'Cold Drink', 'Coffee', 'Chocolate', 'Spices', 'Rice', 'Detergent', 'Soap']",10,1453.04,Mobile Payment,Jaipur,Supermarket,TRUE,Homemaker,Rainy,10% OFF
100001788,04-05-2020 17:07,Customer_179,"['Detergent', 'Oil', 'Shampoo', 'Sugar', 'Biscuits', 'Soap', 'Bread', 'Vegetables', 'Butter', 'Spices']",10,1858.64,Credit Card,Kolkata,Department Store,FALSE,Homemaker,Rainy,BOGO (Buy One Get One)
100001789,07-11-2021 02:35,Customer_88,"['Oil', 'Vegetables', 'Cold Drink']",3,626.85,Mobile Payment,Delhi,Grocery Store,FALSE,Professional,Summer,Festive Offer
100001790,21-04-2023 21:39,Customer_465,"['Biscuits', 'Snacks', 'Tea']",3,400.16,UPI,Kolkata,Pharmacy,TRUE,Professional,Winter,BOGO (Buy One Get One)
100001791,23-09-2023 17:38,Customer_174,"['Milk', 'Coffee', 'Rice', 'Biscuits', 'Snacks']",5,931.83,UPI,Surat,Pharmacy,FALSE,Homemaker,Summer,10% OFF
100001792,21-05-2020 06:53,Customer_346,"['Chocolate', 'Shampoo', 'Detergent', 'Oil', 'Soap', 'Cold Drink', 'Butter', 'Toothpaste', 'Milk', 'Tea']",10,961.53,Mobile Payment,Jaipur,Convenience Store,FALSE,Businessperson,Summer,Festive Offer
100001793,21-10-2020 17:47,Customer_92,"['Sugar', 'Toothpaste', 'Spices', 'Fruits', 'Milk', 'Butter', 'Chocolate']",7,1145.66,Cash,Mumbai,Convenience Store,FALSE,Homemaker,Rainy,None
100001794,19-12-2022 22:11,Customer_155,"['Tea', 'Biscuits', 'Milk', 'Soap']",4,710.66,UPI,Jaipur,Convenience Store,TRUE,Professional,Winter,None
100001795,03-04-2023 08:12,Customer_477,"['Chocolate', 'Tea', 'Biscuits', 'Coffee', 'Fruits', 'Detergent', 'Eggs']",7,1172.1,Mobile Payment,Hyderabad,Pharmacy,TRUE,Homemaker,Rainy,BOGO (Buy One Get One)
100001796,03-01-2022 03:47,Customer_56,['Butter'],1,120.73,Cash,Surat,Pharmacy,FALSE,Professional,Summer,None
100001797,05-01-2023 21:06,Customer_375,"['Toothpaste', 'Detergent', 'Biscuits']",3,533.83,Mobile Payment,Chennai,Convenience Store,FALSE,Homemaker,Winter,Festive Offer
100001798,16-02-2020 04:53,Customer_193,"['Rice', 'Tea', 'Butter', 'Spices', 'Biscuits']",5,493.3,Credit Card,Chennai,Convenience Store,FALSE,Businessperson,Summer,None
100001799,10-05-2022 09:45,Customer_288,"['Snacks', 'Butter', 'Coffee', 'Vegetables']",4,371.23,Credit Card,Kolkata,Department Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
100001800,13-04-2021 12:19,Customer_260,"['Toothpaste', 'Coffee', 'Spices', 'Eggs', 'Soap', 'Chocolate', 'Snacks', 'Bread', 'Tea', 'Butter']",10,1903.89,Mobile Payment,Ahmedabad,Pharmacy,TRUE,Homemaker,Rainy,Festive Offer
100001801,07-09-2023 10:00,Customer_153,"['Snacks', 'Oil', 'Butter', 'Detergent', 'Rice', 'Chocolate', 'Vegetables']",7,985.97,UPI,Jaipur,Pharmacy,FALSE,Homemaker,Spring,None
100001802,31-05-2024 02:21,Customer_258,"['Chocolate', 'Biscuits', 'Sugar', 'Milk', 'Eggs', 'Coffee', 'Oil', 'Butter', 'Toothpaste', 'Detergent']",10,1486.72,Mobile Payment,Mumbai,Pharmacy,TRUE,Businessperson,Spring,None
100001803,24-08-2024 21:40,Customer_254,"['Snacks', 'Tea', 'Milk', 'Detergent']",4,295.14,UPI,Surat,Convenience Store,TRUE,Student,Spring,10% OFF
100001804,17-12-2021 16:25,Customer_166,"['Chocolate', 'Sugar', 'Cold Drink']",3,632.27,Cash,Bengaluru,Convenience Store,FALSE,Businessperson,Rainy,None
100001805,28-12-2021 23:12,Customer_27,"['Shampoo', 'Fruits', 'Spices', 'Bread', 'Sugar', 'Soap', 'Chocolate']",7,1123.26,Credit Card,Mumbai,Convenience Store,TRUE,Businessperson,Summer,Festive Offer
100001806,28-05-2021 13:54,Customer_328,['Oil'],1,174.92,Credit Card,Pune,Supermarket,FALSE,Student,Winter,BOGO (Buy One Get One)
100001807,28-02-2021 20:02,Customer_172,"['Toothpaste', 'Soap', 'Butter', 'Snacks', 'Sugar', 'Coffee', 'Milk']",7,1020.33,UPI,Surat,Grocery Store,FALSE,Businessperson,Spring,10% OFF
100001808,12-12-2022 16:26,Customer_293,"['Biscuits', 'Tea', 'Toothpaste', 'Bread', 'Spices', 'Coffee', 'Eggs', 'Rice', 'Soap']",9,1370.08,Mobile Payment,Ahmedabad,Pharmacy,TRUE,Professional,Winter,None
100001809,01-10-2020 16:28,Customer_145,"['Spices', 'Rice', 'Eggs', 'Chocolate', 'Shampoo', 'Vegetables', 'Milk']",7,1352.63,Credit Card,Pune,Department Store,FALSE,Student,Spring,BOGO (Buy One Get One)
100001810,21-12-2020 06:34,Customer_7,"['Toothpaste', 'Sugar', 'Tea', 'Chocolate', 'Biscuits', 'Oil', 'Spices']",7,944.1,Mobile Payment,Mumbai,Pharmacy,TRUE,Student,Summer,BOGO (Buy One Get One)
100001811,18-08-2022 06:56,Customer_10,"['Butter', 'Cold Drink', 'Fruits', 'Soap']",4,646.03,Credit Card,Bengaluru,Department Store,FALSE,Businessperson,Winter,None
100001812,14-02-2023 17:34,Customer_354,"['Rice', 'Detergent', 'Vegetables']",3,523.96,Credit Card,Jaipur,Grocery Store,TRUE,Student,Rainy,BOGO (Buy One Get One)
100001813,23-08-2023 22:41,Customer_448,"['Eggs', 'Biscuits']",2,257.64,Mobile Payment,Kolkata,Grocery Store,TRUE,Professional,Spring,Festive Offer
100001814,27-02-2022 13:25,Customer_118,"['Biscuits', 'Cold Drink', 'Chocolate', 'Soap', 'Bread', 'Oil', 'Eggs']",7,1072.75,UPI,Surat,Supermarket,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
100001815,01-10-2022 12:19,Customer_112,"['Toothpaste', 'Eggs', 'Biscuits', 'Butter', 'Snacks', 'Sugar']",6,1095.38,Credit Card,Mumbai,Department Store,TRUE,Homemaker,Spring,Festive Offer
100001816,11-02-2023 02:06,Customer_234,"['Butter', 'Shampoo']",2,198.0,Credit Card,Jaipur,Convenience Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
100001817,05-11-2022 17:09,Customer_461,"['Rice', 'Bread', 'Oil']",3,363.39,UPI,Chennai,Convenience Store,TRUE,Professional,Spring,None
100001818,16-04-2022 12:00,Customer_226,"['Sugar', 'Butter', 'Fruits', 'Soap', 'Spices', 'Biscuits', 'Shampoo']",7,1119.5,Mobile Payment,Bengaluru,Convenience Store,FALSE,Homemaker,Rainy,BOGO (Buy One Get One)
100001819,06-10-2023 08:44,Customer_380,"['Coffee', 'Chocolate', 'Tea', 'Shampoo', 'Bread', 'Sugar']",6,1050.28,Mobile Payment,Surat,Supermarket,FALSE,Homemaker,Spring,Festive Offer
100001820,21-11-2022 06:24,Customer_73,"['Spices', 'Sugar', 'Toothpaste', 'Shampoo']",4,792.46,Cash,Kolkata,Supermarket,FALSE,Businessperson,Winter,10% OFF
100001821,06-10-2023 07:50,Customer_210,['Fruits'],1,152.89,Mobile Payment,Kolkata,Department Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
100001822,22-07-2023 07:19,Customer_282,"['Eggs', 'Bread', 'Soap', 'Rice', 'Tea', 'Toothpaste', 'Chocolate', 'Detergent', 'Coffee']",9,1445.41,Credit Card,Ahmedabad,Grocery Store,TRUE,Businessperson,Winter,None
100001823,12-12-2021 13:50,Customer_338,"['Chocolate', 'Cold Drink', 'Toothpaste', 'Tea', 'Biscuits', 'Detergent']",6,625.79,Mobile Payment,Surat,Pharmacy,FALSE,Businessperson,Spring,BOGO (Buy One Get One)
100001824,11-01-2024 22:33,Customer_26,"['Fruits', 'Biscuits', 'Tea', 'Eggs', 'Milk', 'Vegetables']",6,830.97,UPI,Bengaluru,Pharmacy,FALSE,Businessperson,Winter,None
100001825,28-02-2023 11:11,Customer_265,['Cold Drink'],1,14.1,Mobile Payment,Chennai,Grocery Store,TRUE,Homemaker,Spring,None
100001826,24-03-2020 00:52,Customer_37,"['Milk', 'Biscuits', 'Coffee', 'Toothpaste', 'Oil', 'Butter', 'Fruits', 'Detergent', 'Sugar', 'Eggs']",10,1795.34,Cash,Delhi,Convenience Store,FALSE,Businessperson,Spring,None
100001827,08-12-2022 07:28,Customer_74,"['Toothpaste', 'Rice']",2,158.04,Credit Card,Bengaluru,Pharmacy,TRUE,Student,Winter,None
100001828,06-02-2021 12:03,Customer_308,"['Rice', 'Spices', 'Cold Drink', 'Soap', 'Vegetables']",5,679.01,Mobile Payment,Hyderabad,Department Store,TRUE,Businessperson,Spring,Festive Offer
100001829,08-03-2022 14:41,Customer_19,"['Soap', 'Fruits', 'Oil', 'Bread', 'Toothpaste', 'Shampoo', 'Tea']",7,1081.83,Credit Card,Hyderabad,Supermarket,TRUE,Professional,Spring,BOGO (Buy One Get One)
100001830,25-11-2020 23:34,Customer_388,"['Toothpaste', 'Coffee', 'Rice', 'Soap', 'Shampoo', 'Chocolate', 'Biscuits', 'Eggs', 'Snacks', 'Bread']",10,1369.51,UPI,Mumbai,Pharmacy,FALSE,Businessperson,Spring,Festive Offer
100001831,07-10-2022 02:26,Customer_304,"['Vegetables', 'Biscuits', 'Butter']",3,522.1,Cash,Jaipur,Grocery Store,FALSE,Businessperson,Rainy,None
100001832,02-01-2022 17:11,Customer_320,"['Detergent', 'Rice', 'Toothpaste']",3,402.51,UPI,Delhi,Convenience Store,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
100001833,13-02-2022 11:02,Customer_175,"['Bread', 'Toothpaste', 'Shampoo', 'Cold Drink', 'Tea', 'Detergent', 'Butter', 'Sugar']",8,913.42,Credit Card,Jaipur,Convenience Store,TRUE,Homemaker,Summer,Festive Offer
100001834,02-09-2023 20:36,Customer_294,['Eggs'],1,246.75,Credit Card,Delhi,Supermarket,TRUE,Homemaker,Spring,Festive Offer
100001835,26-05-2021 07:55,Customer_279,"['Bread', 'Oil', 'Coffee', 'Tea', 'Cold Drink', 'Sugar']",6,1046.67,Mobile Payment,Surat,Convenience Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
100001836,14-06-2021 14:48,Customer_166,['Soap'],1,230.23,Credit Card,Jaipur,Grocery Store,TRUE,Professional,Rainy,10% OFF
100001837,10-02-2022 06:55,Customer_353,"['Toothpaste', 'Vegetables', 'Butter', 'Detergent']",4,594.1,Credit Card,Kolkata,Supermarket,FALSE,Student,Rainy,10% OFF
100001838,19-01-2024 16:03,Customer_437,"['Butter', 'Shampoo', 'Toothpaste', 'Rice', 'Vegetables', 'Spices', 'Bread', 'Biscuits', 'Oil']",9,1650.52,UPI,Surat,Grocery Store,FALSE,Businessperson,Spring,BOGO (Buy One Get One)
100001839,17-03-2021 21:35,Customer_241,['Toothpaste'],1,208.51,Credit Card,Chennai,Grocery Store,FALSE,Professional,Spring,None
100001840,14-03-2023 06:27,Customer_471,"['Biscuits', 'Butter']",2,237.72,Credit Card,Delhi,Department Store,TRUE,Professional,Winter,Festive Offer
100001841,14-01-2021 11:53,Customer_124,"['Snacks', 'Eggs', 'Fruits', 'Sugar', 'Biscuits', 'Soap', 'Coffee', 'Butter', 'Milk', 'Chocolate']",10,1599.3,Mobile Payment,Hyderabad,Department Store,TRUE,Businessperson,Spring,BOGO (Buy One Get One)
100001842,30-10-2021 22:47,Customer_156,"['Rice', 'Cold Drink', 'Coffee', 'Shampoo', 'Sugar', 'Detergent', 'Milk', 'Toothpaste', 'Snacks', 'Spices']",10,1508.89,Credit Card,Ahmedabad,Pharmacy,TRUE,Homemaker,Spring,Festive Offer
100001843,13-04-2020 23:23,Customer_349,"['Vegetables', 'Soap', 'Toothpaste', 'Rice', 'Spices', 'Tea', 'Chocolate', 'Snacks', 'Detergent']",9,1214.33,Cash,Mumbai,Convenience Store,FALSE,Businessperson,Winter,None
100001844,18-08-2022 05:22,Customer_382,"['Butter', 'Fruits', 'Rice', 'Detergent', 'Toothpaste', 'Sugar', 'Chocolate']",7,1063.8,Mobile Payment,Ahmedabad,Department Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
100001845,13-07-2020 02:05,Customer_366,"['Shampoo', 'Tea']",2,196.96,Cash,Bengaluru,Convenience Store,FALSE,Homemaker,Rainy,10% OFF
100001846,28-05-2020 09:54,Customer_385,['Vegetables'],1,194.34,UPI,Surat,Grocery Store,TRUE,Professional,Rainy,None
100001847,13-04-2024 03:33,Customer_325,['Fruits'],1,100.54,UPI,Delhi,Supermarket,FALSE,Businessperson,Winter,None
100001848,09-01-2021 13:17,Customer_457,['Cold Drink'],1,131.46,Mobile Payment,Delhi,Grocery Store,FALSE,Homemaker,Summer,None
100001849,12-08-2024 12:57,Customer_457,"['Cold Drink', 'Snacks', 'Bread']",3,612.12,Credit Card,Pune,Grocery Store,TRUE,Professional,Winter,Festive Offer
100001850,16-12-2021 01:54,Customer_448,"['Snacks', 'Butter', 'Toothpaste']",3,520.96,Credit Card,Mumbai,Grocery Store,TRUE,Student,Winter,Festive Offer
100001851,28-03-2024 05:51,Customer_316,"['Sugar', 'Rice', 'Soap', 'Detergent', 'Spices', 'Vegetables', 'Oil', 'Biscuits', 'Chocolate']",9,1090.79,Credit Card,Kolkata,Convenience Store,FALSE,Homemaker,Rainy,None
100001852,15-12-2020 19:12,Customer_471,"['Soap', 'Cold Drink', 'Biscuits', 'Vegetables', 'Rice', 'Tea', 'Shampoo', 'Bread', 'Snacks']",9,1564.75,UPI,Ahmedabad,Convenience Store,TRUE,Student,Summer,Festive Offer
100001853,28-05-2023 14:40,Customer_86,"['Milk', 'Oil', 'Biscuits', 'Chocolate', 'Detergent', 'Sugar']",6,801.51,Cash,Bengaluru,Pharmacy,TRUE,Professional,Spring,10% OFF
100001854,14-05-2023 13:33,Customer_417,"['Detergent', 'Vegetables', 'Biscuits']",3,272.1,Cash,Kolkata,Grocery Store,FALSE,Homemaker,Summer,10% OFF
100001855,12-11-2020 19:11,Customer_388,"['Fruits', 'Rice', 'Toothpaste', 'Detergent', 'Spices', 'Snacks']",6,872.88,Mobile Payment,Jaipur,Pharmacy,TRUE,Homemaker,Winter,10% OFF
100001856,06-10-2023 17:26,Customer_438,"['Eggs', 'Oil', 'Rice', 'Spices', 'Biscuits', 'Snacks', 'Bread', 'Chocolate']",8,678.14,Mobile Payment,Delhi,Grocery Store,TRUE,Businessperson,Rainy,None
100001857,01-03-2020 06:50,Customer_364,"['Sugar', 'Shampoo', 'Fruits', 'Vegetables', 'Snacks']",5,1054.16,UPI,Chennai,Pharmacy,FALSE,Businessperson,Spring,None
100001858,25-06-2022 04:36,Customer_113,"['Shampoo', 'Milk', 'Cold Drink', 'Chocolate', 'Snacks', 'Spices', 'Bread']",7,591.82,Cash,Jaipur,Convenience Store,FALSE,Student,Rainy,BOGO (Buy One Get One)
100001859,04-04-2023 08:25,Customer_397,"['Eggs', 'Shampoo', 'Rice', 'Butter', 'Spices', 'Cold Drink']",6,1095.59,Credit Card,Jaipur,Supermarket,TRUE,Student,Spring,BOGO (Buy One Get One)
100001860,30-03-2022 16:02,Customer_268,"['Coffee', 'Oil']",2,305.27,Mobile Payment,Hyderabad,Pharmacy,TRUE,Businessperson,Spring,10% OFF
100001861,16-11-2020 20:48,Customer_425,"['Detergent', 'Biscuits', 'Rice', 'Toothpaste', 'Sugar', 'Eggs', 'Cold Drink', 'Soap', 'Bread']",9,1612.02,Cash,Chennai,Supermarket,TRUE,Student,Rainy,Festive Offer
100001862,07-09-2024 10:23,Customer_234,"['Snacks', 'Chocolate', 'Toothpaste', 'Coffee', 'Fruits', 'Rice']",6,931.98,Credit Card,Pune,Grocery Store,FALSE,Businessperson,Spring,BOGO (Buy One Get One)
100001863,02-06-2023 13:08,Customer_49,['Toothpaste'],1,234.26,Credit Card,Mumbai,Pharmacy,FALSE,Professional,Spring,None
100001864,14-04-2020 17:42,Customer_444,['Cold Drink'],1,245.0,UPI,Pune,Grocery Store,FALSE,Professional,Winter,Festive Offer
100001865,18-10-2024 05:30,Customer_413,"['Fruits', 'Biscuits']",2,283.97,Mobile Payment,Ahmedabad,Convenience Store,TRUE,Businessperson,Rainy,Festive Offer
100001866,05-01-2021 07:54,Customer_211,"['Cold Drink', 'Bread', 'Eggs', 'Milk']",4,654.3,UPI,Kolkata,Supermarket,TRUE,Businessperson,Rainy,Festive Offer
100001867,22-11-2023 05:27,Customer_282,"['Vegetables', 'Butter']",2,434.08,Mobile Payment,Bengaluru,Grocery Store,FALSE,Professional,Rainy,None
100001868,03-07-2023 13:48,Customer_14,"['Cold Drink', 'Eggs', 'Sugar', 'Oil', 'Vegetables', 'Spices', 'Detergent', 'Chocolate', 'Coffee']",9,1241.02,UPI,Delhi,Grocery Store,FALSE,Homemaker,Winter,10% OFF
